,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
YAL011W,517.119501418685,0.0706355979404776,0.101403136756116,0.69658198158468,0.486064435320268,0.820457478491225
YDR237W,405.768212690411,-0.0723610531418122,0.10385960089716,-0.696719923018606,0.485978088103204,0.820457478491225
YHR070W,1572.26023462198,0.0638264522166512,0.0916473002656612,0.696435705488708,0.48615600885122,0.820457478491225
YCR082W,771.313660358149,0.0662765508267437,0.0952140173924247,0.696079764742882,0.486378878151106,0.820599946143355
YGL252C,2067.38933710899,0.0469770710676798,0.0675110847468009,0.695842338245141,0.486527571458636,0.820617221410169
YHR191C,200.543855576928,-0.106358094174575,0.153035582199547,-0.6949893132428,0.487061998864577,0.821284912452447
YHL046C,3.59551113640974,0.715065317677978,1.02994776760357,0.694273379845034,0.487510781842387,0.821340649226784
YJL136C,5021.0190505788,0.117288613826218,0.168920538415722,0.694341936902691,0.487467797176618,0.821340649226784
YLR228C,739.058154852719,-0.059880626523289,0.0861995002844496,-0.694674868481709,0.487259081133101,0.821340649226784
YOR077W,257.698274520417,0.0881952895879388,0.127078242397673,0.694023523806257,0.487667456673244,0.821371132623562
YOL030W,4535.03631337616,0.0425005869026417,0.0613709576706717,0.692519532295845,0.488611124053302,0.822726742120432
YDL086W,1415.09696965088,0.0575652466631718,0.0831979157962931,0.691907316574109,0.488995535568769,0.823063165315871
YGR113W,413.142315087022,-0.0714588704093105,0.103319794937975,-0.691628070421633,0.489170928895738,0.823063165315871
YJR086W,549.868317403402,0.0668852047177975,0.0967194961732936,0.691537976975795,0.489227523436446,0.823063165315871
YBR255W,563.109699746918,-0.0662157956050716,0.0960111342926269,-0.689667881677725,0.490403068306421,0.823171618763001
YER030W,749.933521245446,-0.0656785119428588,0.0950815235240442,-0.690759986889041,0.489716384809552,0.823171618763001
YER039C-A,3.67255878919265,0.710337621204136,1.0279527423798,0.69102167047061,0.489551922791993,0.823171618763001
YFR030W,639.357393504399,0.0624656893024775,0.0904670596577462,0.690479933124795,0.489892424992462,0.823171618763001
YKR062W,795.197266529517,-0.0558843112519102,0.0809753297174246,-0.690139965430543,0.490106172474539,0.823171618763001
YMR164C,352.102891772215,-0.0848889176565671,0.122913607531301,-0.690638891507186,0.489792500490764,0.823171618763001
YOR009W,191.328633540928,-0.100731859576696,0.146019678083234,-0.689851264562278,0.490287726408313,0.823171618763001
YPL032C,1298.14884925384,-0.0509866023628764,0.0739269483836434,-0.689688989978077,0.49038979112579,0.823171618763001
YAR002C-A,2228.14379922928,0.0483430578365221,0.0701769760649397,0.688873481692727,0.490902888635042,0.823764979295872
YCL014W,505.622369509045,0.077723148869327,0.112888965606476,0.688491992567859,0.491143011092357,0.823764979295872
YNR062C,144.081756663128,0.1138419029574,0.165361278560405,0.688443533749132,0.49117351726533,0.823764979295872
YCL028W,1892.12299062571,-0.0490412875410738,0.0712874373346388,-0.687937305290738,0.491492262989231,0.823833326565943
YNL006W,640.646889633548,0.0628706468541398,0.0913688023632018,0.688097525939123,0.491391368371602,0.823833326565943
YKR023W,623.260698700605,-0.0603574169959215,0.0878233544930797,-0.6872592984441,0.491919342545818,0.824316071040166
YHR173C,13.8040891827334,-0.360771940438652,0.5253423799482,-0.686736791488677,0.492248607836345,0.82440166675502
YMR306W,373.102560966004,0.074576001502277,0.108587353743047,0.686783487502126,0.492219176861126,0.82440166675502
YMR150C,403.861797308097,-0.0781555358689266,0.113905672082027,-0.686142616433046,0.492623179404675,0.824672205199611
YOL062C,2027.59518787578,-0.0427184606906438,0.0622682551337089,-0.686039147859761,0.492688422239214,0.824672205199611
YHL021C,1297.62113086352,0.0662572679182144,0.0968080272862907,0.684419151753517,0.493710525823533,0.825112339674006
YJR066W,923.773633741769,0.0521068183799159,0.0761509916037989,0.684256597090936,0.493813149001559,0.825112339674006
YJR121W,5746.63888349718,0.0541349284948576,0.0791355986028045,0.68407808180703,0.493925861508921,0.825112339674006
YLR438C-A,114.708668440292,0.123643688934534,0.180443191011128,0.685222247742831,0.493203686933041,0.825112339674006
YLR450W,1014.00129975392,-0.0521814031619104,0.0762782597844437,-0.68409273244265,0.493916610746733,0.825112339674006
YPL013C,413.330412397037,0.0800178923552297,0.116908393067071,0.684449510047775,0.49369136144564,0.825112339674006
YPR114W,1109.49817161463,-0.0514647527208217,0.0751471945899005,-0.684852614946964,0.493436929873294,0.825112339674006
YIL132C,93.9822382840398,-0.135141295691213,0.197628946097248,-0.683813269057831,0.494093086602692,0.825159122089084
YLL054C,389.044843323322,-0.0742832404977769,0.108723305520909,-0.683231990987351,0.494460260766406,0.82530722769994
YLR397C,1655.90998208749,-0.0448325755423897,0.0655974590892557,-0.683449879992881,0.494322610383485,0.82530722769994
YGR237C,666.655856735991,0.0587827787205529,0.0860655400510574,0.68300017272512,0.494606733393869,0.825319287394556
YPL158C,607.840427761086,0.0683808784703519,0.100177294424012,0.682598575490791,0.494860534479519,0.825510382172842
YGR163W,601.495621087658,0.0675554994651481,0.0992550428351079,0.680625362052161,0.496108574732526,0.826203435358267
YKL206C,650.133234140315,0.061081733162642,0.0896520015014487,0.681320351354956,0.495668808597387,0.826203435358267
YMR032W,705.192083773401,-0.0628627446459737,0.0922389640144228,-0.681520497521462,0.495542201359271,0.826203435358267
YMR122C,20.8545491591921,0.279537670152204,0.410563609234025,0.68086324229692,0.495958028592211,0.826203435358267
YOR256C,960.866605362922,-0.0564210821643066,0.0828471076444364,-0.68102657737256,0.495854673616297,0.826203435358267
YPL085W,1044.47350576162,0.0527773400724534,0.0775431069641088,0.680619363070939,0.496112371594411,0.826203435358267
YER046W,130.96906916874,0.117667635861714,0.173294010521457,0.679005786222162,0.497134195711998,0.826743652633281
YFR044C,3230.52242848006,0.0405266072234169,0.059632269085655,0.679608672365041,0.496752276979267,0.826743652633281
YGL212W,241.795293481591,0.0865109395221434,0.127396491943255,0.679068459441387,0.497094485945261,0.826743652633281
YHR106W,450.00912705632,0.0727065504805976,0.107029058258058,0.679315988236528,0.496937668160177,0.826743652633281
YIL105C,750.494195917449,0.0600336174185216,0.0883556960416261,0.679453845174154,0.496850342602407,0.826743652633281
YGL232W,1073.98025022952,-0.0522361686903564,0.0770541902118137,-0.677914705829297,0.497825775230218,0.827197468401879
YJR094W-A,2011.703208692,0.127371173438298,0.187775334945854,0.678316848562812,0.497570818148459,0.827197468401879
YPL140C,431.270147386267,-0.069757045503283,0.102890907114206,-0.677970944758553,0.497790115764895,0.827197468401879
YBL099W,3513.38242740675,-0.0444382704928661,0.0656354135227044,-0.677047162618913,0.498376031295484,0.827614009523211
YLR118C,711.793164862578,0.0633638423423127,0.0936145251931287,0.676859090099445,0.498495362577672,0.827614009523211
YNL139C,878.465077234033,0.0542316684271473,0.0800898566947234,0.677135291100106,0.498320119344714,0.827614009523211
YHR204W,1277.42819834046,-0.0472882828801332,0.0700391174409867,-0.675169599616631,0.499568018646085,0.827771777052095
YIL126W,1802.35178218061,0.0437725962830376,0.0647960618188463,0.675544084846005,0.499330152626257,0.827771777052095
YKL171W,459.765508897441,-0.0661046119984854,0.0978871514654677,-0.675314492339739,0.49947597836082,0.827771777052095
YLR376C,260.406086231006,-0.0895345261406898,0.132418058938683,-0.676150419801496,0.498945147576675,0.827771777052095
YML058W,1738.07865479873,0.0599168387011438,0.0887432313121261,0.675170802496536,0.499567254502944,0.827771777052095
YNL015W,20.8942195721987,-0.281432139837983,0.416808893565904,-0.675206657492985,0.499544477493601,0.827771777052095
